"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CDK4",1.02102290971883,-0.0118824451932871,0.543282648593395,-0.0218715713156895,0.982550402152453,NA
"MARCHF9",0.632023406729351,-0.785500791745786,0.609748134707522,-1.28823812166735,0.197663085563848,NA
"CYP27B1",0.646462957486389,0.359522036582886,0.582903214942365,0.616778270160054,0.537380986655899,NA
"METTL1",0.432721997282847,1.36702024940114,0.614107195532945,2.22602871183555,0.0260122582992931,NA
"EEF1AKMT3",1.29518425590293,-0.0861959821604434,0.508582666611209,-0.16948273667049,0.86541695007151,NA
"RP11-571M6.15",2.80511034105265,-0.592551588941714,0.403667288383562,-1.46792075056296,0.142125750922185,NA
"TSFM",2.5840770489553,-0.830965824150083,0.417808319328642,-1.98886854499529,0.0467157144964959,NA
"AVIL",1.67872394940247,-0.479223830595854,0.474977283336181,-1.00894052707078,0.313003157431711,NA
"AVPR1A",1.05869884794206,0.364578355949511,0.460938875966358,0.790947292491162,0.428974749389253,NA
"LLPH",1.79844553530207,-0.90816253342496,0.450659365172794,-2.0151861996183,0.0438851429630457,NA
"DYRK2",2.75527803822569,-0.380678950921771,0.341670855884287,-1.11416863442018,0.265206848629768,NA
"IFNG",0.628577453255612,-0.0440153035556641,0.577532095721429,-0.0762127401779845,0.939249846973544,NA
"IL22",0.70179861998282,-0.50120716478004,0.573296702684338,-0.874254399917608,0.3819797264902,NA
"LYZ",2.64285684206989,-0.844913576962714,0.524783162776761,-1.61002417168276,0.107392579490172,NA
"CCT2",2.72943821710062,-0.239132200652873,0.419591267681223,-0.569917009890085,0.568733987351992,NA
"LRRC10",0.176494749843176,0.0353646249725081,0.980741682769087,0.036059061824167,0.971235265014756,NA
"THAP2",1.6998371524987,-0.837276392367162,0.454628173807017,-1.8416729111966,0.0655230088948257,NA
"RP11-293I14.2",2.61170920174084,-0.773127990429439,0.376263118393367,-2.05475358236192,0.0399028116526227,NA
"TMEM19",2.31328003678841,-0.47658076276616,0.385697297292402,-1.2356341776615,0.216594574496169,NA
"ATXN7L3B",0.97161849641265,-0.655477760740248,0.518462911860498,-1.26427126366296,0.206132680091685,NA
"GLIPR1",2.39721816929736,-0.664915645103807,0.39051862750814,-1.7026477055565,0.0886340167256997,NA
"PHLDA1",0.717380319588944,0.464111660831185,0.505893599552848,0.917409631672365,0.358928027487214,NA
"BBS10",0.53401779746232,0.238602631461909,0.579363543474225,0.411835770734034,0.680459800880483,NA
"CSRP2",2.43188738864462,-0.822994098079764,0.439147427789684,-1.87407245494311,0.0609204392785053,NA
"MYF6",0.149243954921769,-0.286053255259387,1.08454760993017,-0.263753525101405,0.791969848323056,NA
"MYF5",0.289067974520877,0.373610103984267,0.749519216924581,0.498466344221646,0.618155385226184,NA
"TSPAN19",2.49841383460582,-0.871974320721414,0.405514383431765,-2.15029196582897,0.0315321275081573,NA
"ALX1",2.35096724824984,-0.600938164450948,0.400321669809498,-1.50113823400296,0.133319811495335,NA
"NTS",0.773315240824786,-0.210517573573346,0.5307159872716,-0.396667103728328,0.691612961639618,NA
